Date,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,Last Price,Average Price,Symbol,Series
2014-04-07,383.7,410.1,379.15,396.6,9107029,3573766175.45,169171,"9,52,93115,10,3109,22,7578,80,7266,34,300",395.7,392.668,CIPLA,EQ
2014-04-14,398.25,403.45,393.7,402.05,4255513,1699152985.7,85930,"5,68,83410,99,97710,77,677",402.0,399.43666666666667,CIPLA,EQ
2014-04-21,402.25,404.75,393.6,399.8,3668120,1463768670.6,65230,"5,58,3454,82,7247,83,8323,26,881",400.0,399.095,CIPLA,EQ
2014-04-28,400.15,409.5,392.4,406.9,4492035,1796995052.0,81239,"7,58,7915,15,1463,76,47411,45,098",407.65,398.67499999999995,CIPLA,EQ
2014-05-05,407.8,408.75,391.3,392.8,4649740,1855552171.3,89957,"6,62,0514,31,6694,83,21313,20,623",393.15,399.585,CIPLA,EQ
2014-05-12,395.65,396.35,381.3,387.75,7412875,2889470859.0,114066,"7,86,34612,26,4268,95,3366,25,3046,31,373",387.9,389.98400000000004,CIPLA,EQ
2014-05-19,391.0,425.0,382.05,384.75,10442373,4099865671.2,163716,"11,90,5779,12,7739,84,07220,89,21816,83,182",383.8,392.87600000000003,CIPLA,EQ
2014-05-26,383.0,394.0,378.9,381.3,7747397,3002228519.3,92584,"10,76,39914,66,5498,30,6924,94,6609,10,202",382.85,387.41,CIPLA,EQ
2014-06-02,382.0,389.0,367.5,387.2,8751403,3318766731.2000003,143712,"18,84,1407,55,41115,79,97911,51,7945,27,567",386.05,380.128,CIPLA,EQ
2014-06-09,386.05,402.0,384.2,396.55,5627280,2208129110.75,133072,"4,27,9784,97,6665,37,0548,50,4579,29,935",396.3,391.26,CIPLA,EQ
2014-06-16,399.0,420.9,396.05,413.6,9820818,4040968775.2,161228,"14,00,08413,39,0496,09,2325,08,52014,92,059",413.6,412.39400000000006,CIPLA,EQ
2014-06-23,417.0,443.25,410.65,423.9,14327820,6133054572.7,220399,"3,82,70724,28,4696,34,1208,03,3544,39,392",424.8,424.11800000000005,CIPLA,EQ
2014-06-30,427.8,445.0,421.05,438.0,9026937,3879444455.9,107013,"3,56,1282,92,86321,10,9217,34,2334,96,203",438.35,430.726,CIPLA,EQ
2014-07-07,439.0,453.7,436.1,449.65,7576031,3375295379.35,133606,"3,57,9857,39,1675,76,7735,56,5136,55,696",451.5,445.218,CIPLA,EQ
